filename,width,height,class,ymin,xmin,ymax,xmax
after3_frame_00561.jpg,640,640,normal,359,311,448,371
after3_frame_00563.jpg,640,640,normal,301,302,354,502
after3_frame_00563.jpg,640,640,normal,341,311,393,463
after3_frame_00563.jpg,640,640,normal,396,110,487,260
after3_frame_00563.jpg,640,640,normal,234,54,321,241
after3_frame_00563.jpg,640,640,normal,250,196,330,382
after3_frame_00563.jpg,640,640,normal,386,292,429,403
after3_frame_00564.jpg,640,640,normal,415,44,462,272
after3_frame_00564.jpg,640,640,normal,374,289,414,464
after3_frame_00564.jpg,640,640,normal,293,243,356,395
after3_frame_00564.jpg,640,640,normal,235,110,321,233
after3_frame_00564.jpg,640,640,normal,362,102,411,267
after3_frame_00566.jpg,640,640,normal,231,21,337,151
after3_frame_00566.jpg,640,640,normal,291,273,370,419
after3_frame_00566.jpg,640,640,normal,356,74,422,172
after3_frame_00566.jpg,640,640,normal,390,347,487,448
after3_frame_00566.jpg,640,640,normal,365,299,422,415
after3_frame_00567.jpg,640,640,hunger,225,117,330,230
after3_frame_00567.jpg,640,640,normal,304,253,362,382
after3_frame_00567.jpg,640,640,normal,386,351,478,419
after3_frame_00567.jpg,640,640,normal,374,400,425,466
after3_frame_00567.jpg,640,640,normal,337,99,433,194
after3_frame_00568.jpg,640,640,hunger,253,399,366,540
after3_frame_00568.jpg,640,640,hunger,226,194,341,303
after3_frame_00568.jpg,640,640,normal,388,336,448,500
after3_frame_00568.jpg,640,640,normal,403,0,473,141
after3_frame_00568.jpg,640,640,normal,362,66,411,216
after3_frame_00569.jpg,640,640,normal,215,131,317,292
after3_frame_00569.jpg,640,640,normal,366,55,419,206
after3_frame_00569.jpg,640,640,normal,398,141,447,211
after3_frame_00569.jpg,640,640,normal,369,354,428,419
after3_frame_00569.jpg,640,640,hunger,255,447,361,570
after3_frame_00566.jpg,640,640,normal,377,346,497,459
after3_frame_00566.jpg,640,640,normal,306,274,360,428
after3_frame_00566.jpg,640,640,normal,235,21,336,154
after3_frame_00566.jpg,640,640,normal,362,298,429,419
after3_frame_00566.jpg,640,640,normal,362,102,413,181
after3_frame_00567.jpg,640,640,normal,382,355,474,424
after3_frame_00567.jpg,640,640,normal,367,399,442,466
after3_frame_00567.jpg,640,640,normal,307,258,371,384
after3_frame_00567.jpg,640,640,hunger,231,138,338,228
after3_frame_00567.jpg,640,640,normal,327,115,447,182
after3_frame_00568.jpg,640,640,hunger,254,401,366,544
after3_frame_00568.jpg,640,640,normal,376,346,437,478
after3_frame_00568.jpg,640,640,normal,221,199,341,294
after3_frame_00568.jpg,640,640,normal,395,0,468,125
after3_frame_00568.jpg,640,640,normal,355,85,428,206
after3_frame_00568.jpg,640,640,normal,362,241,422,357
after3_frame_00569.jpg,640,640,hunger,262,447,360,584
after3_frame_00569.jpg,640,640,normal,371,337,438,418
after3_frame_00569.jpg,640,640,normal,207,131,320,280
after3_frame_00569.jpg,640,640,normal,370,50,408,200
after3_frame_00569.jpg,640,640,normal,388,105,452,226
after3_frame_00570.jpg,640,640,hunger,264,250,351,414
after3_frame_00570.jpg,640,640,hunger,207,79,330,141
after3_frame_00570.jpg,640,640,normal,365,95,410,196
after3_frame_00570.jpg,640,640,normal,348,307,410,447
after3_frame_00570.jpg,640,640,normal,355,166,432,263
after3_frame_00575.jpg,640,640,hunger,356,351,488,408
after3_frame_00575.jpg,640,640,normal,371,74,425,259
after3_frame_00575.jpg,640,640,normal,239,13,342,104
after3_frame_00575.jpg,640,640,normal,352,79,403,246
after3_frame_00575.jpg,640,640,normal,250,60,333,153
after3_frame_00576.jpg,640,640,abnormal,188,268,272,483
after3_frame_00576.jpg,640,640,normal,410,54,471,176
after3_frame_00576.jpg,640,640,normal,370,81,423,212
after3_frame_00576.jpg,640,640,normal,236,105,342,228
after3_frame_00576.jpg,640,640,hunger,357,372,463,415
after3_frame_00577.jpg,640,640,hunger,395,171,524,379
after3_frame_00577.jpg,640,640,hunger,257,231,346,357
after3_frame_00577.jpg,640,640,normal,356,108,408,241
after3_frame_00577.jpg,640,640,normal,355,321,401,478
after3_frame_00577.jpg,640,640,hunger,365,345,476,388
after3_frame_00578.jpg,640,640,hunger,371,211,525,428
after3_frame_00578.jpg,640,640,hunger,272,259,352,357
after3_frame_00578.jpg,640,640,hunger,243,154,325,285
after3_frame_00578.jpg,640,640,normal,359,71,409,257
after3_frame_00579.jpg,640,640,hunger,374,211,510,411
after3_frame_00579.jpg,640,640,normal,369,75,409,206
after3_frame_00579.jpg,640,640,hunger,228,558,371,640
after3_frame_00579.jpg,640,640,hunger,255,385,362,521
after3_frame_00579.jpg,640,640,normal,350,399,401,466
after3_frame_00580.jpg,640,640,normal,366,153,501,377
after3_frame_00580.jpg,640,640,normal,356,79,409,222
after3_frame_00580.jpg,640,640,normal,273,498,336,640
after3_frame_00580.jpg,640,640,normal,359,372,427,437
after3_frame_00580.jpg,640,640,normal,274,3,336,94
after3_frame_00581.jpg,640,640,hunger,355,124,485,293
after3_frame_00581.jpg,640,640,normal,381,269,487,437
after3_frame_00581.jpg,640,640,normal,297,257,351,430
after3_frame_00581.jpg,640,640,hunger,228,109,336,201
after3_frame_00581.jpg,640,640,normal,359,80,401,226
after3_frame_00581.jpg,640,640,normal,351,283,417,456
after3_frame_00582.jpg,640,640,normal,410,245,466,476
after3_frame_00582.jpg,640,640,normal,398,66,458,318
after3_frame_00582.jpg,640,640,hunger,251,216,335,370
after3_frame_00582.jpg,640,640,normal,225,84,327,136
after3_frame_00583.jpg,640,640,normal,341,309,411,469
after3_frame_00583.jpg,640,640,normal,283,285,321,424
after3_frame_00583.jpg,640,640,normal,222,146,331,233
after3_frame_00583.jpg,640,640,hunger,389,304,478,398
after3_frame_00583.jpg,640,640,normal,371,110,425,181
after3_frame_00584.jpg,640,640,hunger,241,200,338,403
after3_frame_00584.jpg,640,640,hunger,229,136,325,313
after3_frame_00584.jpg,640,640,normal,291,5,341,120
after3_frame_00584.jpg,640,640,normal,282,469,355,559
after3_frame_00584.jpg,640,640,hunger,382,291,482,388
after3_frame_00584.jpg,640,640,normal,370,10,445,188
after3_frame_00584.jpg,640,640,normal,359,110,427,177
after3_frame_00586.jpg,640,640,hunger,364,377,495,428
after3_frame_00586.jpg,640,640,normal,275,200,341,348
after3_frame_00586.jpg,640,640,normal,321,345,377,458
after3_frame_00586.jpg,640,640,normal,361,97,442,246
after3_frame_00586.jpg,640,640,normal,229,21,332,109
after3_frame_00586.jpg,640,640,normal,250,0,336,81
after3_frame_00587.jpg,640,640,hunger,376,352,502,411
after3_frame_00587.jpg,640,640,normal,265,352,340,594
after3_frame_00587.jpg,640,640,normal,366,292,395,362
after3_frame_00587.jpg,640,640,normal,385,105,442,167
after3_frame_00587.jpg,640,640,normal,348,165,411,254
after3_frame_00588.jpg,640,640,hunger,394,267,495,418
after3_frame_00588.jpg,640,640,hunger,234,204,338,335
after3_frame_00588.jpg,640,640,normal,335,136,417,212
after3_frame_00588.jpg,640,640,normal,405,146,447,231
after3_frame_00588.jpg,640,640,normal,322,357,370,483
after3_frame_00588.jpg,640,640,normal,238,0,333,98
after3_frame_00590.jpg,640,640,normal,380,251,437,495
after3_frame_00590.jpg,640,640,normal,352,151,501,352
after3_frame_00590.jpg,640,640,normal,361,181,440,262
after3_frame_00590.jpg,640,640,hunger,400,325,490,371
after3_frame_00590.jpg,640,640,normal,230,84,316,181
after3_frame_00590.jpg,640,640,normal,273,196,331,311
after3_frame_00590.jpg,640,640,normal,230,294,294,414
after3_frame_00591.jpg,640,640,normal,398,83,501,229
after3_frame_00591.jpg,640,640,normal,366,342,411,458
after3_frame_00591.jpg,640,640,hunger,381,335,480,385
after3_frame_00591.jpg,640,640,hunger,244,107,331,168
after3_frame_00591.jpg,640,640,normal,251,30,323,133
after3_frame_00592.jpg,640,640,normal,391,90,454,200
after3_frame_00592.jpg,640,640,normal,356,314,420,453
after3_frame_00592.jpg,640,640,normal,411,377,473,485
after3_frame_00592.jpg,640,640,normal,248,85,323,151
after3_frame_00592.jpg,640,640,normal,250,217,328,277
after3_frame_00593.jpg,640,640,normal,317,398,370,535
after3_frame_00593.jpg,640,640,normal,316,272,384,428
after3_frame_00593.jpg,640,640,normal,279,108,335,257
after3_frame_00593.jpg,640,640,hunger,341,161,448,253
after3_frame_00594.jpg,640,640,normal,289,408,361,497
after3_frame_00594.jpg,640,640,normal,321,336,372,433
after3_frame_00594.jpg,640,640,normal,255,229,340,367
after3_frame_00594.jpg,640,640,normal,306,258,355,380
after3_frame_00594.jpg,640,640,normal,384,0,480,94
after3_frame_00594.jpg,640,640,normal,366,183,443,272
after3_frame_00595.jpg,640,640,normal,401,231,502,322
after3_frame_00595.jpg,640,640,normal,381,345,458,468
after3_frame_00595.jpg,640,640,normal,298,246,356,457
after3_frame_00595.jpg,640,640,normal,270,231,333,337
after3_frame_00595.jpg,640,640,normal,361,148,428,260
after3_frame_00595.jpg,640,640,normal,348,75,396,190
after3_frame_00597.jpg,640,640,hunger,406,360,507,497
after3_frame_00597.jpg,640,640,normal,382,75,480,149
after3_frame_00597.jpg,640,640,normal,277,244,375,391
after3_frame_00597.jpg,640,640,normal,236,205,332,257
after3_frame_00597.jpg,640,640,normal,376,342,439,386
after3_frame_00598.jpg,640,640,normal,399,142,492,297
after3_frame_00598.jpg,640,640,normal,406,352,485,473
after3_frame_00598.jpg,640,640,normal,314,297,371,429
after3_frame_00598.jpg,640,640,normal,273,199,331,336
after3_frame_00600.jpg,640,640,normal,391,156,490,333
after3_frame_00600.jpg,640,640,normal,314,297,359,466
after3_frame_00600.jpg,640,640,normal,313,250,352,396
after3_frame_00600.jpg,640,640,normal,280,16,332,102
after3_frame_00600.jpg,640,640,normal,361,357,429,433
after3_frame_00601.jpg,640,640,hunger,219,156,325,273
after3_frame_00601.jpg,640,640,normal,381,76,471,248
after3_frame_00601.jpg,640,640,normal,262,0,328,142
after3_frame_00601.jpg,640,640,normal,348,332,398,459
after3_frame_00601.jpg,640,640,normal,280,222,337,380
after3_frame_00603.jpg,640,640,hunger,367,163,492,230
after3_frame_00603.jpg,640,640,normal,346,307,406,559
after3_frame_00603.jpg,640,640,normal,275,240,333,393
after3_frame_00603.jpg,640,640,normal,277,226,333,350
after3_frame_00603.jpg,640,640,hunger,228,109,321,243
after3_frame_00612.jpg,640,640,hunger,393,196,521,317
after3_frame_00612.jpg,640,640,hunger,380,279,502,360
after3_frame_00612.jpg,640,640,normal,432,335,502,492
after3_frame_00612.jpg,640,640,normal,293,220,351,408
after3_frame_00612.jpg,640,640,normal,379,105,468,160
after3_frame_00613.jpg,640,640,hunger,381,207,508,340
after3_frame_00613.jpg,640,640,hunger,374,292,516,325
after3_frame_00613.jpg,640,640,normal,390,100,442,199
after3_frame_00613.jpg,640,640,normal,422,335,476,511
after3_frame_00613.jpg,640,640,normal,386,423,442,466
after3_frame_00614.jpg,640,640,hunger,372,246,492,317
after3_frame_00614.jpg,640,640,normal,419,342,501,428
after3_frame_00614.jpg,640,640,abnormal,371,80,444,156
after3_frame_00614.jpg,640,640,normal,401,403,434,483
after3_frame_00616.jpg,640,640,normal,437,109,487,333
after3_frame_00616.jpg,640,640,normal,429,292,487,444
after3_frame_00616.jpg,640,640,normal,398,91,433,210
after3_frame_00616.jpg,640,640,normal,341,284,420,471
after3_frame_00619.jpg,640,640,hunger,410,219,537,272
after3_frame_00619.jpg,640,640,normal,380,241,486,418
after3_frame_00620.jpg,640,640,hunger,376,245,514,335
after3_frame_00620.jpg,640,640,hunger,370,327,517,380
after3_frame_00620.jpg,640,640,normal,380,25,447,188
after3_frame_00620.jpg,640,640,normal,369,196,440,240
after3_frame_00624.jpg,640,640,hunger,285,408,380,539
after3_frame_00624.jpg,640,640,normal,288,241,356,405
after3_frame_00624.jpg,640,640,hunger,375,254,521,327
after3_frame_00624.jpg,640,640,hunger,382,257,507,317
after3_frame_00624.jpg,640,640,normal,372,99,488,211
after3_frame_00624.jpg,640,640,normal,388,333,463,481
after3_frame_00624.jpg,640,640,normal,366,297,396,381
after3_frame_00626.jpg,640,640,hunger,386,161,506,254
after3_frame_00626.jpg,640,640,hunger,372,317,519,377
after3_frame_00626.jpg,640,640,hunger,351,0,500,61
after3_frame_00626.jpg,640,640,hunger,241,221,346,393
after3_frame_00626.jpg,640,640,normal,255,379,314,558
after3_frame_00626.jpg,640,640,normal,302,430,372,604
after3_frame_00627.jpg,640,640,hunger,361,109,529,200
after3_frame_00627.jpg,640,640,hunger,388,206,524,302
after3_frame_00627.jpg,640,640,hunger,404,388,521,524
after3_frame_00627.jpg,640,640,hunger,388,327,461,483
after3_frame_00630.jpg,640,640,hunger,386,216,534,307
after3_frame_00630.jpg,640,640,hunger,347,49,492,241
after3_frame_00630.jpg,640,640,normal,400,292,452,452
after3_frame_00630.jpg,640,640,hunger,273,219,347,361
after3_frame_00630.jpg,640,640,normal,375,374,417,493
after3_frame_00631.jpg,640,640,hunger,396,221,524,325
after3_frame_00632.jpg,640,640,hunger,400,152,517,297
after3_frame_00632.jpg,640,640,hunger,241,167,325,311
after3_frame_00632.jpg,640,640,hunger,260,243,351,408
after3_frame_00632.jpg,640,640,hunger,229,76,331,141
after3_frame_00632.jpg,640,640,hunger,326,0,480,103
after3_frame_00632.jpg,640,640,normal,377,80,425,251
after3_frame_00633.jpg,640,640,normal,391,15,492,190
after3_frame_00633.jpg,640,640,normal,389,141,480,186
after3_frame_00633.jpg,640,640,normal,408,284,473,466
after3_frame_00633.jpg,640,640,normal,289,246,341,296
after3_frame_00633.jpg,640,640,normal,294,317,367,503
after3_frame_00633.jpg,640,640,normal,313,1,398,80
after3_frame_00636.jpg,640,640,hunger,401,347,522,415
after3_frame_00636.jpg,640,640,normal,375,289,414,502
after3_frame_00636.jpg,640,640,normal,298,375,364,459
after3_frame_00636.jpg,640,640,normal,233,37,326,146
after3_frame_00636.jpg,640,640,normal,381,136,491,241
after3_frame_00637.jpg,640,640,hunger,362,151,501,211
after3_frame_00637.jpg,640,640,hunger,371,120,495,183
after3_frame_00637.jpg,640,640,hunger,206,51,321,123
after3_frame_00637.jpg,640,640,normal,280,183,321,367
after3_frame_00637.jpg,640,640,normal,394,269,454,511
after3_frame_00638.jpg,640,640,normal,391,110,480,282
after3_frame_00638.jpg,640,640,normal,398,255,506,370
after3_frame_00638.jpg,640,640,normal,321,288,362,433
after3_frame_00638.jpg,640,640,normal,255,3,326,151
after3_frame_00638.jpg,640,640,normal,263,209,333,399
after3_frame_00638.jpg,640,640,normal,381,141,449,185
after3_frame_00639.jpg,640,640,hunger,365,118,501,211
after3_frame_00639.jpg,640,640,hunger,365,257,519,382
after3_frame_00639.jpg,640,640,hunger,263,453,376,638
after3_frame_00639.jpg,640,640,hunger,340,163,464,338
after3_frame_00640.jpg,640,640,hunger,381,210,524,330
after3_frame_00640.jpg,640,640,hunger,377,125,496,211
after3_frame_00640.jpg,640,640,normal,337,318,388,492
after3_frame_00640.jpg,640,640,normal,365,83,427,144
after3_frame_00640.jpg,640,640,normal,259,3,320,98
after3_frame_00640.jpg,640,640,normal,413,195,483,395
after3_frame_00641.jpg,640,640,hunger,393,236,505,340
after3_frame_00641.jpg,640,640,hunger,369,228,532,282
after3_frame_00641.jpg,640,640,hunger,366,1,507,79
after3_frame_00641.jpg,640,640,normal,425,84,469,171
after3_frame_00641.jpg,640,640,normal,389,104,432,220
after3_frame_00641.jpg,640,640,normal,352,297,411,422
after3_frame_00641.jpg,640,640,normal,294,331,369,525
after3_frame_00642.jpg,640,640,hunger,390,165,529,262
after3_frame_00642.jpg,640,640,hunger,374,73,480,146
after3_frame_00642.jpg,640,640,hunger,361,0,498,71
after3_frame_00642.jpg,640,640,normal,424,272,477,522
after3_frame_00642.jpg,640,640,normal,265,453,354,640
after3_frame_00643.jpg,640,640,normal,411,138,497,273
after3_frame_00643.jpg,640,640,normal,437,297,488,502
after3_frame_00643.jpg,640,640,normal,399,55,471,105
after3_frame_00643.jpg,640,640,normal,354,89,427,152
after3_frame_00644.jpg,640,640,hunger,371,168,516,280
after3_frame_00644.jpg,640,640,hunger,356,60,473,214
after3_frame_00644.jpg,640,640,normal,260,170,333,362
after3_frame_00645.jpg,640,640,hunger,372,211,530,275
after3_frame_00645.jpg,640,640,hunger,230,100,326,222
after3_frame_00645.jpg,640,640,normal,355,125,394,197
after3_frame_00645.jpg,640,640,normal,399,0,496,194
after3_frame_00648.jpg,640,640,normal,411,57,474,280
after3_frame_00648.jpg,640,640,normal,355,200,403,235
after3_frame_00648.jpg,640,640,normal,291,0,332,100
after3_frame_00666.jpg,640,640,normal,453,393,510,583
after3_frame_00666.jpg,640,640,normal,382,12,452,224
after3_frame_00666.jpg,640,640,normal,288,214,338,306
after3_frame_00666.jpg,640,640,normal,301,282,340,420
after3_frame_00667.jpg,640,640,normal,423,375,487,501
after3_frame_00667.jpg,640,640,normal,379,85,435,175
after3_frame_00667.jpg,640,640,normal,375,196,429,248
after3_frame_00667.jpg,640,640,normal,264,215,326,294
after3_frame_00667.jpg,640,640,hunger,257,165,322,220
after3_frame_00667.jpg,640,640,hunger,340,0,501,84
after3_frame_00668.jpg,640,640,hunger,359,382,464,454
after3_frame_00668.jpg,640,640,hunger,225,100,333,166
after3_frame_00668.jpg,640,640,normal,288,357,338,532
after3_frame_00668.jpg,640,640,normal,371,181,438,249
after3_frame_00668.jpg,640,640,normal,435,119,482,257
after3_frame_00669.jpg,640,640,hunger,230,107,337,170
after3_frame_00669.jpg,640,640,normal,393,100,448,262
after3_frame_00669.jpg,640,640,normal,366,347,408,559
after3_frame_00669.jpg,640,640,normal,284,17,337,102
after3_frame_00670.jpg,640,640,normal,259,464,356,619
after3_frame_00670.jpg,640,640,normal,327,188,410,406
after3_frame_00670.jpg,640,640,hunger,224,30,328,129
after3_frame_00670.jpg,640,640,normal,264,152,326,246
after3_frame_00671.jpg,640,640,normal,280,425,371,633
after3_frame_00671.jpg,640,640,normal,336,304,391,448
after3_frame_00671.jpg,640,640,hunger,215,80,322,163
after3_frame_00671.jpg,640,640,normal,399,100,439,229
after3_frame_00671.jpg,640,640,normal,280,167,316,297
after3_frame_00672.jpg,640,640,normal,323,293,384,442
after3_frame_00672.jpg,640,640,normal,401,68,438,180
after3_frame_00672.jpg,640,640,hunger,253,8,341,68
after3_frame_00672.jpg,640,640,normal,262,141,341,277
after3_frame_00673.jpg,640,640,hunger,348,348,477,415
after3_frame_00673.jpg,640,640,normal,275,453,377,640
after3_frame_00673.jpg,640,640,normal,306,292,386,415
after3_frame_00673.jpg,640,640,normal,365,95,437,201
after3_frame_00673.jpg,640,640,normal,303,224,361,322
after3_frame_00675.jpg,640,640,normal,453,404,530,632
after3_frame_00675.jpg,640,640,normal,401,309,491,458
after3_frame_00675.jpg,640,640,normal,367,68,417,161
after3_frame_00677.jpg,640,640,normal,351,269,398,487
after3_frame_00677.jpg,640,640,normal,399,297,464,493
after3_frame_00677.jpg,640,640,hunger,415,342,476,404
after3_frame_00677.jpg,640,640,normal,274,229,328,390
after3_frame_00678.jpg,640,640,hunger,389,322,481,369
after3_frame_00678.jpg,640,640,hunger,406,364,491,418
after3_frame_00678.jpg,640,640,normal,301,239,351,372
after3_frame_00678.jpg,640,640,normal,359,330,405,438
after3_frame_00678.jpg,640,640,normal,296,453,356,566
after3_frame_00679.jpg,640,640,normal,263,212,338,364
after3_frame_00679.jpg,640,640,normal,419,39,453,171
after3_frame_00679.jpg,640,640,hunger,376,335,472,382
after3_frame_00679.jpg,640,640,normal,361,285,394,403
after3_frame_00679.jpg,640,640,normal,394,384,466,485
after3_frame_00679.jpg,640,640,normal,333,307,391,438
after3_frame_00680.jpg,640,640,hunger,403,125,500,182
after3_frame_00680.jpg,640,640,hunger,260,277,361,410
after3_frame_00680.jpg,640,640,normal,408,304,451,433
after3_frame_00680.jpg,640,640,normal,366,297,403,434
after3_frame_00681.jpg,640,640,normal,401,180,474,238
after3_frame_00681.jpg,640,640,normal,274,211,336,405
after3_frame_00681.jpg,640,640,normal,333,277,375,427
after3_frame_00682.jpg,640,640,hunger,393,117,492,201
after3_frame_00682.jpg,640,640,normal,401,206,472,376
after3_frame_00682.jpg,640,640,normal,369,312,415,459
after3_frame_00682.jpg,640,640,normal,284,250,352,410
after3_frame_00684.jpg,640,640,abnormal,386,142,432,207
after3_frame_00684.jpg,640,640,normal,391,143,438,205
after3_frame_00684.jpg,640,640,normal,413,338,459,393
after3_frame_00684.jpg,640,640,normal,371,393,428,443
after3_frame_00684.jpg,640,640,normal,285,241,346,424
after3_frame_00685.jpg,640,640,hunger,403,355,483,406
after3_frame_00685.jpg,640,640,normal,357,297,413,459
after3_frame_00685.jpg,640,640,normal,379,146,430,255
after3_frame_00670.jpg,640,640,hunger,264,472,355,612
after3_frame_00670.jpg,640,640,normal,316,191,419,411
after3_frame_00670.jpg,640,640,hunger,220,28,321,132
after3_frame_00670.jpg,640,640,normal,249,162,314,231
after3_frame_00670.jpg,640,640,abnormal,395,117,452,196
after3_frame_00671.jpg,640,640,hunger,272,427,372,640
after3_frame_00671.jpg,640,640,hunger,216,76,330,176
after3_frame_00671.jpg,640,640,normal,280,175,323,314
after3_frame_00671.jpg,640,640,normal,335,301,400,438
after3_frame_00672.jpg,640,640,normal,401,71,438,185
after3_frame_00672.jpg,640,640,normal,330,304,384,458
after3_frame_00672.jpg,640,640,normal,265,153,351,287
after3_frame_00672.jpg,640,640,hunger,245,1,340,73
after3_frame_00673.jpg,640,640,hunger,347,350,480,410
after3_frame_00673.jpg,640,640,normal,289,291,384,433
after3_frame_00673.jpg,640,640,normal,274,438,367,640
after3_frame_00673.jpg,640,640,normal,361,75,438,211
after3_frame_00673.jpg,640,640,normal,380,408,432,458
after3_frame_00675.jpg,640,640,hunger,456,405,526,619
after3_frame_00675.jpg,640,640,hunger,405,302,488,448
after3_frame_00675.jpg,640,640,normal,376,65,437,171
after3_frame_00675.jpg,640,640,normal,355,317,408,415
after3_frame_00677.jpg,640,640,normal,391,296,476,482
after3_frame_00677.jpg,640,640,normal,280,239,333,398
after3_frame_00677.jpg,640,640,normal,351,262,409,483
after3_frame_00677.jpg,640,640,normal,365,357,497,415
after3_frame_00678.jpg,640,640,hunger,382,320,480,379
after3_frame_00678.jpg,640,640,hunger,390,364,477,418
after3_frame_00678.jpg,640,640,normal,291,234,356,377
after3_frame_00678.jpg,640,640,normal,285,428,346,582
after3_frame_00678.jpg,640,640,normal,359,322,404,461
after3_frame_00679.jpg,640,640,hunger,377,332,477,388
after3_frame_00679.jpg,640,640,normal,245,220,337,371
after3_frame_00679.jpg,640,640,normal,327,307,389,438
after3_frame_00679.jpg,640,640,normal,393,382,473,503
after3_frame_00679.jpg,640,640,normal,408,31,458,186
after3_frame_00680.jpg,640,640,normal,410,118,483,196
after3_frame_00680.jpg,640,640,hunger,264,267,367,418
after3_frame_00680.jpg,640,640,normal,386,304,452,433
after3_frame_00681.jpg,640,640,hunger,265,210,347,425
after3_frame_00681.jpg,640,640,hunger,335,262,372,440
after3_frame_00681.jpg,640,640,normal,395,181,481,254
after3_frame_00682.jpg,640,640,normal,401,192,478,398
after3_frame_00682.jpg,640,640,normal,287,249,351,423
after3_frame_00682.jpg,640,640,normal,375,322,406,458
after3_frame_00684.jpg,640,640,normal,278,244,345,440
after3_frame_00684.jpg,640,640,normal,386,136,437,201
after3_frame_00684.jpg,640,640,normal,405,335,468,395
after3_frame_00684.jpg,640,640,normal,382,398,430,449
after3_frame_00685.jpg,640,640,normal,384,148,432,245
after3_frame_00685.jpg,640,640,normal,396,357,485,403
after3_frame_00685.jpg,640,640,normal,361,293,414,468
after3_frame_00686.jpg,640,640,hunger,391,385,498,437
after3_frame_00686.jpg,640,640,normal,394,138,459,186
after3_frame_00686.jpg,640,640,normal,336,395,370,519
after3_frame_00686.jpg,640,640,normal,357,420,391,520
after3_frame_00686.jpg,640,640,normal,381,292,427,390
after3_frame_00687.jpg,640,640,hunger,377,362,500,478
after3_frame_00687.jpg,640,640,hunger,366,342,490,472
after3_frame_00687.jpg,640,640,normal,382,182,430,221
after3_frame_00687.jpg,640,640,normal,321,270,379,432
after3_frame_00687.jpg,640,640,hunger,311,442,371,525
after3_frame_00688.jpg,640,640,hunger,265,508,393,640
after3_frame_00688.jpg,640,640,normal,414,370,464,531
after3_frame_00688.jpg,640,640,normal,356,316,411,462
after3_frame_00688.jpg,640,640,normal,384,171,434,255
after3_frame_00689.jpg,640,640,hunger,275,458,369,532
after3_frame_00689.jpg,640,640,normal,331,357,386,468
after3_frame_00689.jpg,640,640,normal,396,318,444,445
after3_frame_00696.jpg,640,640,normal,389,114,454,196
after3_frame_00696.jpg,640,640,hunger,364,408,482,468
after3_frame_00700.jpg,640,640,normal,417,398,462,507
after3_frame_00700.jpg,640,640,normal,301,430,366,506
after3_frame_00700.jpg,640,640,hunger,351,362,457,408
after3_frame_00703.jpg,640,640,normal,287,239,340,367
after3_frame_00703.jpg,640,640,normal,316,262,371,462
after3_frame_00703.jpg,640,640,normal,371,303,424,427
after3_frame_00703.jpg,640,640,normal,424,408,511,466
after3_frame_00704.jpg,640,640,hunger,231,185,331,269
after3_frame_00704.jpg,640,640,normal,333,299,448,388
after3_frame_00704.jpg,640,640,normal,376,381,442,458
after3_frame_00704.jpg,640,640,normal,424,433,515,571
after3_frame_00705.jpg,640,640,hunger,245,151,323,236
after3_frame_00705.jpg,640,640,normal,419,408,510,478
after3_frame_00705.jpg,640,640,hunger,386,321,478,371
after3_frame_00705.jpg,640,640,normal,347,299,410,394
after3_frame_00707.jpg,640,640,normal,411,293,462,437
after3_frame_00707.jpg,640,640,normal,399,313,444,423
after3_frame_00707.jpg,640,640,normal,366,296,422,459
after3_frame_00707.jpg,640,640,normal,343,280,386,422
after3_frame_00707.jpg,640,640,normal,307,288,366,451
after3_frame_00707.jpg,640,640,hunger,427,326,537,388
after3_frame_00708.jpg,640,640,hunger,411,257,512,362
after3_frame_00708.jpg,640,640,normal,280,79,323,267
after3_frame_00708.jpg,640,640,normal,306,251,351,396
after3_frame_00708.jpg,640,640,normal,341,297,376,415
after3_frame_00708.jpg,640,640,normal,408,375,449,478
after3_frame_00708.jpg,640,640,hunger,366,321,452,376
after3_frame_00712.jpg,640,640,normal,231,35,322,183
after3_frame_00712.jpg,640,640,normal,270,211,338,342
after3_frame_00712.jpg,640,640,normal,272,173,335,234
after3_frame_00712.jpg,640,640,normal,338,341,406,408
after3_frame_00712.jpg,640,640,normal,394,337,437,382
after3_frame_00712.jpg,640,640,normal,427,326,491,461
after3_frame_00001.jpg,640,640,normal,372,65,422,354
after3_frame_00001.jpg,640,640,normal,308,233,382,393
after3_frame_00001.jpg,640,640,normal,332,62,374,226
after3_frame_00001.jpg,640,640,hunger,348,355,420,430
after3_frame_00002.jpg,640,640,normal,330,137,405,347
after3_frame_00002.jpg,640,640,normal,365,316,467,371
after3_frame_00002.jpg,640,640,normal,352,336,403,444
after3_frame_00002.jpg,640,640,normal,330,36,386,99
after3_frame_00003.jpg,640,640,normal,267,308,346,583
after3_frame_00003.jpg,640,640,hunger,330,371,453,429
after3_frame_00003.jpg,640,640,normal,372,253,434,386
after3_frame_00003.jpg,640,640,normal,362,99,432,175
after3_frame_00003.jpg,640,640,normal,335,22,398,88
after3_frame_00004.jpg,640,640,normal,352,70,424,181
after3_frame_00004.jpg,640,640,normal,332,10,381,128
after3_frame_00004.jpg,640,640,hunger,316,398,422,464
after3_frame_00005.jpg,640,640,normal,347,50,410,236
after3_frame_00006.jpg,640,640,normal,336,57,417,163
after3_frame_00007.jpg,640,640,normal,340,61,409,176
after3_frame_00007.jpg,640,640,normal,321,330,404,430
after3_frame_00007.jpg,640,640,normal,326,380,365,473
after3_frame_00008.jpg,640,640,normal,282,338,340,478
